x1,x2,y
456.63049566573204,114.91020730968256,1
455.5741546874074,114.97735652000597,1
477.8457068750167,122.55710498652019,1
479.49505688504183,119.68044373132176,1
470.00485285294747,154.58584718659333,1
446.98352479974,157.34454148364887,1
463.4899636703765,135.46638432316183,1
446.97578429135405,159.7068094083058,1
450.6520505007191,155.3700357653848,1
458.6433004906571,126.40455122463544,1
463.69185443405604,162.22931331284724,1
462.01490591569603,133.99049837203796,1
466.04528140413566,138.05391091798248,1
454.0037250317843,170.32979516915958,1
478.58140029241093,146.55694062093642,1
458.50072778949345,142.97804158336214,1
456.0251582891181,179.08604076490843,1
467.5910044118202,147.90624761344583,1
482.6912828272795,165.50262148530715,1
462.1917328675666,171.33387339009604,1
479.112898695307,167.2495074732459,1
453.82718482685,188.55230734775319,1
461.62634120039075,180.816912937209,1
460.3030599135896,187.66068795205877,1
473.27651893766887,201.5042144434259,1
473.42970290805727,188.30728495334597,1
484.0798923559297,167.83721944779168,1
488.8097408763588,184.7181838421371,1
464.97607379199155,201.72819027181396,1
456.9349348087153,191.17970414161744,1
462.48940240671266,195.05632738628054,1
489.62352984015376,191.9875195656245,1
462.957035874853,199.22460027934642,1
468.082008002211,202.5597138183003,1
493.648129376444,206.6902462607984,1
489.4571711164367,229.64302108961857,1
496.5573331490923,216.71012486029613,1
486.551849050022,214.96333194766115,1
485.96762975300896,234.92120853080058,1
485.9207021156004,226.47890707890366,1
486.29450464078815,211.29082741992497,1
471.62522483674724,228.55095267152421,1
482.97007444600956,222.68148095509065,1
496.6929024263264,248.3202768347019,1
498.41332207528444,216.92910719856954,1
462.4984619795498,245.91048414639664,1
466.43840013249593,220.41103958701814,1
485.3945423639215,250.31737758503576,1
483.51546064443795,240.30796315298042,1
481.06530665686824,245.48112503303454,1
485.3050650791607,250.0586536649947,1
498.9414853288245,256.9361219437883,1
472.18702476669273,251.5049604731906,1
491.035540385997,267.5159619173636,1
469.08640512110946,238.7112345585275,1
488.9630300714206,235.80885524409322,1
478.1399335382954,266.8520456174339,1
489.7841903079815,270.29181763948145,1
495.80415661739806,257.94536427405035,1
493.3645038518483,251.0109654131424,1
500.3553797543243,280.0273128899136,1
487.09790804619047,268.0407584170235,1
503.7922039972417,268.29622629742676,1
491.4700709044346,276.13436802862213,1
512.1044654091611,259.35863180308604,1
499.15983095784526,260.86436532540824,1
516.777385548053,257.631319461996,1
507.64397822261867,283.22059905139486,1
504.3050557309401,297.04925719099015,1
512.6776916670518,269.32074910872655,1
491.73091447394347,281.7173414775224,1
497.81217397585726,298.36220944426873,1
493.87953395457987,297.41892441574123,1
517.8995682416052,286.9277268048372,1
507.8558880936871,289.31262532848746,1
515.1026241014571,293.0906538042182,1
508.85217069449436,269.72135938256747,1
513.7223691798213,291.78767797941595,1
536.367419725734,291.2457476284767,1
530.9961512823191,272.3275588169687,1
498.8596049607065,307.56516420492795,1
526.7338298678957,276.24998138867625,1
513.6100131569057,304.6853704943191,1
538.0356210298899,299.49779153849136,1
522.7673776335745,312.31125553200707,1
530.7452597864508,311.8122339615859,1
511.51684009551377,285.47802119382504,1
544.1037039338426,275.9519128744464,1
524.1194956889858,312.20550278272736,1
530.3924436946345,282.3828816852367,1
533.3349535532125,277.82666898032613,1
534.155742460739,305.70109840501163,1
530.8743588800269,299.97811077011,1
539.4914598371475,308.6190033472504,1
554.9713965446562,300.40644735268,1
557.2687616504768,304.8335738311389,1
567.3604168660777,279.5139481253832,1
552.2896290797044,300.0301825965137,1
558.4509617459682,306.67208813964396,1
570.3189932056762,301.79131023028185,1
552.3371843653233,288.61795012691414,1
556.39989503644,286.491426673653,1
538.8736509899943,307.3161282220589,1
557.8711187456571,309.15989753800255,1
571.9180970724609,282.57664988073594,1
549.2241408937942,315.1477237107987,1
551.7877096630222,298.80590225683244,1
572.585105427292,279.82170383687463,1
586.178347162533,283.9230488354673,1
560.2129680139763,300.67428021206354,1
573.1600080592582,312.55423695851783,1
553.6734742365028,307.74631228093335,1
553.3083554923822,311.92019641519573,1
571.6270274509423,303.0519268048623,1
594.8549564211128,277.8153480087912,1
591.7250578127221,273.93916407516946,1
586.792721048832,301.5382482661497,1
580.9160795289614,279.11042598337156,1
600.5290966502055,298.1678850039607,1
594.2989799589692,278.0270034673807,1
572.0379486250654,279.28612108937034,1
575.2871766258257,297.48186137252094,1
612.4733317877973,301.6192366405494,1
595.2551573024823,284.65645179999046,1
582.3536312180164,298.7418239849174,1
618.5613954248271,297.36753107937176,1
587.5687465309038,291.65009715003526,1
606.9873840545824,277.1158802028127,1
587.5095659108124,272.2574987529712,1
611.1871185018841,250.37732879644093,1
614.255742911444,270.3691266329322,1
610.7765726213502,267.5476786472912,1
633.4249115194,282.52854638395354,1
628.1508891749316,246.6054340673191,1
620.6870966762001,245.4996166731189,1
630.2939610572188,257.55271491336254,1
612.7831286439848,252.35478345324395,1
629.7168381798816,254.58790829447568,1
611.9913663848845,230.73522805349614,1
643.5923758580999,257.5578352632185,1
606.726508613648,244.42146591769247,1
609.7786369865452,233.24605440229735,1
643.211962170203,245.1394966868376,1
614.9118542418439,220.01219148806638,1
628.1075731652752,249.9523383708397,1
613.9450478087019,230.6693766408331,1
632.5854068685832,232.63389377700864,1
640.6769238832022,243.01155325407555,1
632.6094191526012,217.16074143237176,1
644.8724828609526,209.34777580962145,1
614.3588633769697,203.3582492893784,1
619.1591143574369,237.58565156386265,1
637.1201759332931,206.09691567438938,1
650.7926269091489,237.44577018466208,1
630.9237257249215,197.6010564669233,1
644.3201950238774,198.50674219202824,1
628.2359689455322,210.21132461248004,1
650.4810569206041,211.9971121743144,1
625.7606599791519,206.35305325197325,1
653.5935110474558,200.87012007672325,1
642.9950809434667,213.69384350955556,1
628.4487218418619,196.76022734483809,1
643.6420490057936,205.32689649144288,1
656.3465781960774,207.95700623336637,1
626.2055108364385,197.62721662209717,1
665.6163691023473,184.13763601177573,1
632.8427728805766,202.613637683483,1
637.0387992867436,188.41584544064855,1
642.8326035868561,198.08556508255347,1
660.0790057879761,172.35600679456724,1
647.1554740885562,197.14000113022735,1
668.1750913530525,175.78790170821446,1
654.5299882831199,176.3776682164349,1
661.0967500308432,173.12677610675814,1
672.2700406831137,170.99494102978534,1
673.0456126642118,169.12208547517426,1
636.1320688473071,155.8993403283253,1
672.7898167755689,155.3401729645215,1
634.5428658517404,162.31388304565886,1
666.9976903898767,165.873796746123,1
642.1138703246689,150.60047321802654,1
664.5999096245564,142.23637628726283,1
645.3165521437751,140.61509787168973,1
664.136654940429,164.34003376011327,1
662.7236932652477,132.16365880915782,1
155.61217223940767,331.38955151327684,0
170.92905767790566,334.58222361441926,0
156.35792093503684,331.37410587944333,0
153.46871881860977,337.30420142860174,0
153.7600710213575,334.51255652098837,0
165.87261583287034,343.537332247321,0
166.5357415274968,337.91668688235666,0
188.7024910426657,343.19807516405626,0
185.8347372071301,341.97365096132216,0
183.77191544115152,370.7813756687069,0
170.46839279016564,374.6323812240222,0
190.411666028462,374.01277119818474,0
165.1994060291063,361.43460275311486,0
178.71888707627258,359.13875444557107,0
179.49612393618892,365.4561514351333,0
198.53350561348947,357.23672053537916,0
201.7805851644875,347.79806062289515,0
209.54232830458326,362.88132683305145,0
177.9489190944743,350.4191379015249,0
189.58425862038933,342.79590747348976,0
189.75042627211496,375.09890842747683,0
200.90584061694224,362.1985927229571,0
220.3646186741908,373.68842913309254,0
209.477046623768,342.80854252264635,0
189.67206861739356,371.88943201630036,0
226.19790207334017,366.21050729606884,0
213.0278437019366,360.12423840031363,0
204.70598956282285,346.1843081609143,0
224.27219963878463,365.82712939190867,0
222.89003792750322,368.2472906367381,0
243.64647629238738,358.0479842118572,0
223.13205572532635,358.80339749756445,0
240.87438444343937,363.44184278908625,0
222.15419629573267,354.77035140873744,0
222.31610113684212,346.00378998529044,0
250.74091361021783,330.10497035666253,0
235.16840787859468,342.5820034018653,0
221.25594783819145,362.027984161004,0
256.0590341670184,327.97426598828446,0
232.38412456979364,343.0044374674873,0
255.40272632050483,349.86400357013065,0
248.24970733464355,342.60131683652384,0
230.71285788942993,329.2513771587147,0
253.59734718628386,343.7407129974569,0
258.38923752867004,328.833324606016,0
247.7452939627217,327.89569089695874,0
241.58143221690437,334.5634187885937,0
238.68268876117398,318.55161904014136,0
268.0086830972486,352.56448545982676,0
271.55305608701684,316.27325934115316,0
264.1672619338821,333.0467051109654,0
254.599581849062,335.7385943919209,0
259.9222729386225,321.0769066908148,0
271.46490813642447,319.82801288666917,0
265.7348084256109,316.6754264106755,0
242.67268526145432,308.1435360936783,0
260.5904396027189,303.07562825301403,0
244.38597348599657,319.65699368799346,0
264.66122969141986,332.3869295608078,0
272.07776623252005,317.58380525398877,0
254.21922497348123,303.73562821306143,0
242.61798545626277,293.29978401881135,0
263.74398880494414,299.51370914460074,0
279.13310894740084,289.2865543395702,0
255.18947721475124,280.5041612201445,0
261.45112219268964,284.23369295718015,0
263.0306836035327,271.4586348724338,0
255.63556105935066,295.18834567089243,0
289.8339584383865,274.3325719676816,0
266.01638972412707,271.18820420795504,0
263.21372164545005,280.8148931623003,0
302.2256038520371,263.9150466980559,0
266.1207135614052,277.4273748982025,0
300.4825305123907,277.6841455326763,0
284.2497421409216,257.63877095711325,0
290.58071598875836,270.2512740008183,0
305.78400621464243,266.418172163168,0
285.43391985390855,281.45961272505167,0
299.5782126049779,276.7419780895631,0
303.5610685699054,255.62580339110292,0
286.6624448322468,258.9948610267844,0
284.33190901563336,243.8310461400111,0
279.57181662604773,262.7120654707561,0
291.18576141606866,234.57883065553983,0
292.77681452826977,242.30595675185765,0
309.3550405259426,254.94151016801757,0
297.3394410538641,243.7778427637409,0
306.2820228865095,259.26860304963657,0
312.4101145660105,239.75464527041348,0
283.7026811998767,256.2762114518761,0
299.0870460600071,241.38539770546427,0
302.6754972890521,243.6146701355422,0
321.5467313450457,219.74835374378898,0
293.2675626332979,246.78671107791666,0
306.729847392456,216.99925202938613,0
293.221245918436,221.97240910261885,0
293.5883022330333,203.24349932819598,0
328.53063741917026,210.58360402250332,0
321.3406378128541,223.6059701738223,0
319.08087560784446,220.57935422180194,0
307.5376975583644,230.76952416326222,0
298.14978379401657,200.79453883966644,0
309.8078714113209,200.39733688940325,0
320.75170063220605,215.66891601002908,0
301.796067484301,197.6454261235027,0
312.70624796427813,185.0179445309444,0
315.5004068346103,215.14097868436912,0
301.86167805389687,203.85084860369133,0
318.1148812623048,211.99620083343703,0
304.48403021929005,174.11267140082978,0
304.2943444249525,201.04789102222054,0
329.52569370577226,199.43238397560725,0
328.515889267253,174.53659994672242,0
327.76181800527957,186.77567789555886,0
322.6736225184559,159.49239168632195,0
334.4726482553937,183.387394462667,0
301.45044929484226,176.06068592588835,0
328.48993536469516,153.01100674915304,0
333.22726966785837,174.49641160729487,0
325.38162637410386,168.91094165737027,0
324.174153673185,158.39688397961797,0
314.51002654760873,178.9891209013377,0
324.7313020414353,154.6050469290613,0
326.1334705540449,160.09721231491446,0
308.4426285717264,172.21387773198006,0
334.1803042812158,179.74753089731973,0
331.1901867179821,182.75640555669855,0
349.81875848256993,152.04479493210312,0
322.74033082935074,163.50449331943213,0
321.8933477400032,179.76759896824078,0
349.73773654092895,163.03361474347923,0
333.1202099237436,153.01591629452946,0
359.3629569686266,167.0775474186432,0
357.95829137109337,142.173065708288,0
339.1744465457906,176.29641416787018,0
328.2604916785627,148.05358668681572,0
353.83082902963207,151.06584813004878,0
345.01607059223556,163.5050804941149,0
349.62150246046576,139.47245646783608,0
365.043170321528,138.76432526314238,0
351.17698244770753,137.53607533152405,0
335.80276213334207,170.04332071046818,0
353.75970220044803,149.59873257906494,0
355.49331229903134,142.19575904989892,0
363.6115141440158,171.94438886174004,0
370.24540724655225,152.15302490688305,0
353.6479622147124,146.76004393440832,0
389.25565822164896,180.50437554221418,0
374.076873787518,160.49598357246524,0
381.8032029288438,161.5906039446224,0
388.0752747018431,166.31881492893365,0
381.74026745230094,174.42462256828236,0
381.58296748782277,184.32903392130555,0
374.44936881798486,178.39326113364223,0
387.9600977814723,158.7408821081264,0
362.70822462765364,168.30916328940936,0
377.38111872704667,164.3846306492772,0
376.91442846800794,162.88574971059953,0
402.9404596188613,182.94420420987143,0
377.0033788570096,176.83202714838538,0
373.1990208373876,163.94885108121161,0
397.25725394473017,162.01933876861114,0
372.5529983006308,167.6411912524313,0
375.600788650533,172.54278684788625,0
380.62952698687593,170.9817800229456,0
399.85810682162776,203.31006434959843,0
375.82670379770207,198.37361803251858,0
410.63688360660444,184.24919831522436,0
390.1048280073846,199.42505313095475,0
380.79565007240274,185.86615377103777,0
400.8497773474466,193.80084080363326,0
402.34071433672904,189.76528687654687,0
414.2756917477413,186.08385309976842,0
386.9378080693962,186.66540713882057,0
412.16160210680727,199.08044583777234,0
411.1077048347752,204.5089174982489,0
391.50208582465604,212.77647540357344,0
408.05267604955463,193.9801915533581,0
411.9042917021312,207.8893762622181,0
395.373579397123,234.9889755523297,0
403.75498792111233,197.92944301575847,0
411.4296112900292,238.62443380535865,0
391.5349340967658,214.32504561681105,0
397.4687297900596,214.64252965925564,0
419.65090044243544,231.01138388536705,0
410.63996240542804,231.07955485852833,0
399.19229561390665,213.69041351414228,0
396.9446327211281,229.12805751329716,0
417.6553614732323,211.77316303161803,0
425.94757387520025,235.6123168734374,0
419.32981025786165,249.1403531107719,0
423.2161384740483,259.7462398946676,0
397.31940485316176,253.2576353844418,0
427.1594133053472,257.90050991343026,0
431.6618164728899,238.53243205630213,0
420.81087202944565,233.0639954556558,0
419.98360801003264,257.03081691998057,0
416.51310965912785,235.64482036405755,0
423.88921453549966,261.0701721816164,0
426.9572967087772,244.2612525605255,0
426.93904971632344,270.89199295795214,0
411.27684218826704,267.46035461062087,0
405.8940869547522,261.83925727793667,0
406.5632340990283,262.9631567959226,0
439.3051412845181,262.3004511746848,0
418.0547302110697,290.92857046430936,0
415.7469383460021,269.6608344107523,0
428.0371163147452,271.6102107054348,0
428.4185353503252,264.4083404873439,0
402.1491183136918,280.36911738514743,0
432.88301626604687,265.3385202182582,0
407.88943100714886,273.048474945094,0
406.6113401797517,268.45663076521873,0
416.83912913418334,278.63866377030047,0
426.9332745036023,309.6256816647676,0
411.27405275409427,294.7321915098047,0
424.34117991913905,297.76617656088627,0
422.028884898517,288.697694419948,0
428.1093246650515,315.39712485275925,0
414.1121066776628,295.85179645989246,0
434.1953334531769,304.5656226104021,0
435.10332096188216,286.56761164640216,0
447.89129022814257,294.3422660399643,0
419.2233568043511,290.6973388444778,0
428.9656730007553,297.5088326511619,0
442.9261847224152,318.7714497945461,0
436.7561877354612,325.37800419965197,0
418.053211432328,319.72526746225293,0
446.833750679628,302.3623563936129,0
452.9152866226747,316.95263215993083,0
428.5375860697863,325.95048310746785,0
453.5240636663932,320.81551656803765,0
455.8977231015323,332.1215736868678,0
453.72192824005424,333.8529435037748,0
443.46738321132545,337.00497753679906,0
458.8807925298214,319.6307594247506,0
450.5950906733021,329.9405036012562,0
444.9503058581536,351.40914162980823,0
442.5146397181873,358.1239268186236,0
438.65946021252904,358.8484254131939,0
443.9317619284854,334.45326184201446,0
464.03395512661314,354.9629234163526,0
462.8698852341272,348.2819703025424,0
441.33018659068193,337.0623153548172,0
436.27992896576393,352.4626193984192,0
455.87513114583925,348.6643580144171,0
475.4248886039295,338.3514609090735,0
471.257769952324,336.73564731033684,0
442.35189881443205,347.96099271071137,0
460.7277432030032,357.19130874426315,0
481.83023971344585,341.7333388439184,0
480.6225631490952,347.79670826594554,0
470.2350516569096,348.9182764436264,0
458.2499109209822,338.11054999218936,0
466.01284586444234,341.2218882680088,0
475.3392003722528,373.3426494633065,0
465.5455979864745,368.3708907975854,0
467.52340331351473,372.76356058789673,0
485.6592611168977,372.14924478321313,0
466.41341297285425,338.28973529409126,0
488.1755937344205,374.481276467386,0
479.95286065910534,363.31111881092727,0
473.7443957697366,347.60954848941725,0
466.18789363015304,373.5204772079284,0
467.51161859163915,379.5730026499447,0
497.93063909038534,369.2424968311467,0
494.00992377750293,355.89717432726184,0
469.9337037421174,370.5233500938162,0
509.3808302442957,357.04552252968625,0
508.0036870010337,357.0843793330883,0
500.53999126005283,350.45371987406105,0
490.03841768290533,373.2927792450875,0
518.0636568355485,353.4174692743651,0
520.2555028820458,369.477897678601,0
527.0957436503645,383.4844926426283,0
513.7033962563102,355.581284112256,0
521.1610940325825,351.4208840569193,0
532.3263609006804,378.01925864604414,0
516.7655263249657,370.4392326340135,0
513.9621100483046,383.55531942900603,0
513.2639749861489,364.0491903841162,0
511.2740114579134,379.82517630674585,0
529.1862337799139,371.71595779345085,0
520.0692303158631,383.6059440562542,0
519.3748739115347,385.57577195620314,0
533.0372928319889,379.65942733763984,0
531.3646075630331,359.4913411342432,0
548.3722335132039,357.73373421673955,0
547.7655449320663,384.2434700413543,0
523.0164834282051,362.6951880138024,0
554.0638580680597,366.7845730397965,0
563.27199627177,369.61281524759966,0
559.9306288938396,373.92527916146696,0
573.9242355952061,382.8099442507881,0
571.5204690047531,373.036551819621,0
570.6376601515673,362.97060610128545,0
579.4463297287343,371.6361646905324,0
568.0441301131391,350.6219138939591,0
566.8075971371283,379.67002680531454,0
581.6056855277383,377.33708367342956,0
576.8337941105834,381.25438400400014,0
594.7439267785716,358.7228599280851,0
573.0441066487668,369.10033439202357,0
593.7449295142826,356.3306710361304,0
584.2898581727892,363.63262327656787,0
613.946415340771,354.5277434153392,0
587.5245468280141,345.1677052497339,0
618.3704717427046,374.0546487486428,0
605.2489688354948,343.8269485872252,0
592.8499692578143,373.7906153366769,0
628.1478860077605,379.24030669460456,0
591.3580366491072,350.0720507614709,0
612.5973841491451,359.0354529710492,0
599.7559230899968,369.79896165356985,0
638.9785698047352,363.59758759204414,0
633.3567079101018,374.49336024282286,0
619.4218167353456,354.07852266003067,0
612.8002201387545,347.3859507258642,0
647.4354024821757,366.39978762306833,0
653.1824924117199,359.88786694716396,0
668.4740212197872,355.8653508397884,0
665.0559922730976,334.4753579298616,0
687.693356022379,354.8379936797582,0
665.5389973808633,359.8624275664867,0
667.2544809602565,358.9759725569784,0
681.0873785786326,341.12561286230243,0
663.4907109251546,341.57717267720705,0
692.5486559928163,335.44194448931466,0
662.6814254110388,357.5107764491009,0
674.6661735239699,355.4814844201728,0
679.8759649297364,342.243661440952,0
676.5401945749256,341.0095675864592,0
696.4037332400933,319.2283027525501,0
699.2224396512067,331.9824995906788,0
721.7563717691411,321.16046895066944,0
714.1549076536594,312.0957776735307,0
700.9230585956766,301.3123186062371,0
692.5069846817487,314.1219004167417,0
720.622221152295,301.3872347734456,0
697.3370801746012,324.7649809381288,0
699.7833841253758,324.70849713361224,0
730.8239548059381,279.56336480697166,0
713.915500711315,282.78506504064023,0
709.4327459031316,306.12139234210895,0
709.453151028145,303.6053983733608,0
